country,sector,occupation,year,gender_pay_gap,cooks_distance,leverage,residual
AT,Mining,Operators,2010,14.8976568812281,3.903611553121912e-4,0.0012698061871353127,17.97108757717075
AL,Education Sector,Technicians,2022,2.13144740433541,3.9025241873287634e-4,0.002223800256868969,-13.564995592984301
IT,Education Sector,Managers,2022,2.84580078978357,3.8946089440747826e-4,3.8563692436561375e-4,-32.601434793323904
HU,Hospitality,Clerical,2014,6.4628543778769,3.8935952840527454e-4,7.053793161192038e-4,24.094570867506683
PT,Construction,Professionals,2010,16.6459332977904,3.8841280810514013e-4,8.069365499301342e-4,22.49769843502458
NL,Trade,Clerical,2010,17.4745690190612,3.871967349808866e-4,0.001255415638940713,18.000647043957255
EE,Real Estate,Technicians,2018,2.04537210145939,3.871965442614264e-4,9.414630541731977e-4,20.792975104727862
IE,Manufacturing,Operators,2018,4.60458431603774,3.847369209869548e-4,0.0013086092619726652,17.573968620747156
RO,Other Services,Agriculture,2010,-4.11347517730496,3.828946828108851e-4,0.001291829170668838,17.645636565862933
EL,Finance,Managers,2010,18.8721068096294,3.8263846160100853e-4,3.916662349366945e-4,32.064739460794314
RS,Finance,Clerical,2014,10.9528917182831,3.803796057690196e-4,5.224781838937178e-4,27.676372401986757
HU,Admin Services,Clerical,2014,8.45341083425408,3.80212367579634e-4,4.8432322901617006e-4,28.740656443436386
AL,Transport,Elementary,2018,14.7924147582421,3.791203454069076e-4,0.0013805240087883396,16.98353922032474
AL,Electricity,Elementary,2018,-15.9276592697062,3.7764016816353274e-4,0.00187574418316076,-14.534446566485022
EU25,Real Estate,Managers,2010,39.7790221128008,3.7735484256431096e-4,0.0017187432600114308,15.18042672301229
BG,Water,Elementary,2010,5.81402240265513,3.7699056545118697e-4,6.218703346880211e-4,25.252638687563056
AL,Health,Clerical,2018,16.0909676685745,3.7588096204037687e-4,0.001872354565891747,-14.513722169498411
LV,IT,Professionals,2010,28.473411407753,3.754973923746159e-4,0.0017695379471283261,-14.923336923702127
LV,Education Sector,Operators,2022,29.7315653298836,3.748017934356506e-4,7.29324228766674e-4,-23.2479817134482
IS,Health,Service,2018,8.4054226267414,3.7414428757795144e-4,9.319181393704847e-4,-20.54411153303677
EL,Finance,Service,2022,11.3536947351976,3.7411746223958166e-4,4.8205940420356966e-4,28.576294091691373
MK,Trade,Clerical,2010,-6.52591170825336,3.7402502031501253e-4,8.480229535528844e-4,-21.53474228951688
MK,Arts,Technicians,2018,14.900278457037,3.7393026020069093e-4,7.539247820580761e-4,22.83838292539187
TR,Water,Elementary,2014,25.0207424742049,3.7361725562254047e-4,6.352687796968505e-4,24.87255090292382
SK,Trade,Technicians,2022,19.7677700795484,3.7262917025435605e-4,9.262184397563561e-4,20.5655760239105
EU25,Construction,Professionals,2010,31.3103999087227,3.7243981500884065e-4,0.0032849797335149544,10.891665871507529
NL,Admin Services,Agriculture,2010,-20.9369483546825,3.7203862006035944e-4,3.9475455195587975e-4,-31.493473914002184
LT,Professional,Service,2010,38.4421641791045,3.702145733403126e-4,7.575729131337771e-4,22.66976429903992
LV,Transport,Craft,2022,20.6742469579094,3.700943535397889e-4,0.0010438506995051665,19.303900211018046
ES,Professional,Clerical,2010,15.18107618245,3.700675287548029e-4,9.502618492736439e-4,20.233338925222082
PT,Construction,Managers,2010,38.7296924644806,3.6898906769876143e-4,8.143626467540993e-4,21.82758120770991
CY,Manufacturing,Professionals,2014,2.44452427667394,3.6830202856720273e-4,7.5842006868148e-4,22.59848096731382
SK,Water,Technicians,2010,12.4528679635623,3.6750531570388617e-4,0.0017187432600114308,14.981000847407563
IT,Health,Craft,2010,31.9808703969393,3.6683031970320527e-4,7.29324228766674e-4,22.99942811478479
MK,Arts,Professionals,2018,13.9529264564853,3.667079447893647e-4,5.38720678450563e-4,26.76122029174106
TR,Transport,Managers,2018,24.9377190007912,3.6626325993632575e-4,6.353012201461947e-4,-24.62591867974215
EE,Health,Professionals,2018,27.6410630933858,3.6626012328527335e-4,5.936835976433173e-4,25.475398506746735
AT,Construction,Service,2014,33.573670679572,3.662399576965122e-4,4.1597471442490893e-4,-30.438994789113952
LU,Transport,Clerical,2018,2.20524996508354,3.658597246307387e-4,0.0010706625882344837,18.950791733168348
IT,Construction,Agriculture,2010,7.45155817483704,3.653254365570384e-4,7.29324228766674e-4,-22.952203253114174
SE,Finance,Service,2010,-7.95800483959098,3.6347895136810607e-4,7.539247820580761e-4,22.5169559258171
MK,Health,Elementary,2018,0.875937382172612,3.6290607550486606e-4,7.539247820580761e-4,-22.499204544080843
HR,Trade,Service,2018,21.0496746494935,3.619095034366924e-4,0.0010533607729173652,-19.002700178559
HU,Real Estate,Craft,2018,12.0003873885139,3.6140269515068136e-4,6.260222149562284e-4,24.642823182654226
FI,Real Estate,Managers,2010,14.9887280840079,3.613278277570588e-4,0.0013086092619726652,17.030940009316918
RO,Finance,Managers,2010,10.4731185055213,3.6106456665681655e-4,9.209185573404655e-4,-20.302208889982275
PT,Education Sector,Technicians,2022,3.42007026789636,3.6027959028524535e-4,4.815938341298057e-4,28.056388724541137
HU,Hospitality,Technicians,2018,-5.08869427438553,3.599023026882126e-4,8.117721166561204e-4,-21.591566858467736
UK,Manufacturing,Managers,2014,26.3391441344668,3.59561847060195e-4,0.0011051221117353766,18.491113153436046
SK,Mining,Operators,2018,37.2237569060773,3.594733008398048e-4,3.9475455195587975e-4,-30.95707189978732
EE,Health,Craft,2022,41.5215128723759,3.571450384388109e-4,5.244685670427146e-4,26.76679344699772
MK,Public Admin,Elementary,2018,21.2132372966201,3.569469876326946e-4,0.00036867277209895087,-31.92146313528988
EL,Other Services,Service,2014,25.9215633267036,3.5665881820631204e-4,7.264569042905154e-4,22.72309830456865
PL,Health,Operators,2018,14.715985817059,3.5620710121192956e-4,4.850993256590505e-4,27.796289548062617
IT,Trade,Technicians,2022,16.3713573430612,3.559362110863015e-4,0.0012554552640352868,17.25843807740628
SE,Hospitality,Clerical,2022,-24.5744678435086,3.557906067101692e-4,7.29324228766674e-4,-22.650701884897227
FI,Hospitality,Technicians,2018,13.0392464425622,3.5545515134735177e-4,3.9475455195587975e-4,30.783568466570845
EU15,Transport,Agriculture,2010,42.9275272768663,3.547107480331864e-4,7.539247820580761e-4,22.243709704191417
SI,Education Sector,Elementary,2022,6.56903910885935,3.540834419345913e-4,5.244685670427146e-4,-26.651818444183398
LV,Manufacturing,Technicians,2010,14.1667397212238,3.539533260697982e-4,0.0013536354048927157,-16.572784176174007
NL,Other Services,Technicians,2010,6.9271362240914804,3.5336799580478726e-4,8.634230768700554e-4,-20.743796428091148
NL,Manufacturing,Professionals,2010,18.4314495140412,3.5320417460072296e-4,0.0013416820177021423,16.629019441586866
NL,Admin Services,Elementary,2018,10.4605881563046,3.518971634268787e-4,6.353012201461947e-4,24.1381313254966
SI,Professional,Managers,2010,17.7638289525304,3.5181752423989166e-4,9.502618492736439e-4,-19.728124520526052
LV,Public Admin,Service,2022,6.7419030038597,3.5106027337733996e-4,4.159827182465857e-4,29.80122424753892
HR,IT,Professionals,2022,23.3682295351826,3.50620303811125e-4,3.9853792401290587e-4,-30.42791464834402
IE,Health,Clerical,2014,17.256844132618,3.504862681536581e-4,3.341842234086323e-4,33.22453996265871
LV,Professional,Clerical,2022,30.7746983633974,3.4996596699109e-4,4.1597471442490893e-4,-29.755027094917242
SI,Manufacturing,Managers,2018,13.6774037313018,3.49353114857059e-4,4.799291723221673e-4,-27.67558805733348
EU15,Health,Professionals,2010,32.4414906165347,3.466726261823953e-4,0.0018162643805440942,14.152798856760745
TR,IT,Service,2010,23.2160259880888,3.46531531735572e-4,0.0014720180489897778,-15.723044885089921
PL,Finance,Service,2010,24.8400325237742,3.4437512213831434e-4,7.539247820580761e-4,21.91724334726716
ES,Real Estate,Technicians,2010,29.9939509562142,3.431202712128056e-4,0.0011051221117353766,18.063397668688836
CH,Transport,Managers,2018,13.7368221135264,3.4301713762351386e-4,8.486128895332945e-4,20.615600796431092
RS,Finance,Clerical,2018,10.9331451019236,3.4280440463048753e-4,0.001079862854865539,-18.26548744231127
IT,Transport,Technicians,2022,19.5166420724709,3.427133244157017e-4,5.542390237378071e-4,-25.505731153934146
LV,IT,Clerical,2010,-14.0339869281046,3.4248974056301555e-4,0.0018915372899468753,13.783378121074541
TR,Health,Professionals,2010,49.8126253562757,3.4121703566438556e-4,5.239450712508258e-4,26.17619215323112
RO,Education Sector,Agriculture,2010,6.68225860340795,3.4103614491417893e-4,4.799291723221673e-4,-27.344170473047015
RO,Transport,Professionals,2010,8.67468964731787,3.402533393972278e-4,9.38440564639207e-4,-19.5232297042386
RO,Education Sector,Service,2022,-10.8612741258202,3.39243636915511e-4,7.264569042905154e-4,-22.16138606408968
LU,Manufacturing,Managers,2010,19.599005525433,3.386437417969579e-4,0.0018162643805440942,-13.987950483897018
RS,Trade,Elementary,2018,11.0143387825179,3.3859168569933684e-4,0.0010423991925146865,-18.47692816073834
UK,Trade,Managers,2014,35.1712807136989,3.3838426437652166e-4,3.341842234086323e-4,-32.64589295484913
AT,Professional,Craft,2018,26.0292651000436,3.3751947247677487e-4,4.1597471442490893e-4,29.221120185322594
LT,Arts,Technicians,2022,-26.4117226590422,3.373424235961604e-4,3.9246652492327375e-4,30.07636134152185
HU,Public Admin,Technicians,2014,-1.63871586709659,3.3684532092244525e-4,3.9475455195587975e-4,29.966899790598003
BG,Hospitality,Managers,2014,0.0400067890308658,3.3645429115369417e-4,7.539247820580761e-4,-21.663722319794402
EL,Transport,Elementary,2014,21.1413748378729,3.3627319276498675e-4,6.372375339251731e-4,-23.560267416444752
LT,Manufacturing,Craft,2018,27.3108220670212,3.3539862917001594e-4,7.539247820580761e-4,21.62970947493268
TR,IT,Managers,2014,23.0496504241048,3.353123701082429e-4,4.804253209561463e-4,-27.099716648873457
UK,Public Admin,Professionals,2010,10.2044277605662,3.351508340491289e-4,7.671009624422889e-4,21.434937218055715
EU15,Public Admin,Service,2010,32.1976548177131,3.3448644666882996e-4,0.0013086092619726652,16.38615944939993
NL,Water,Service,2014,15.8481726210475,3.343521943266024e-4,0.0013825047590536091,15.937843013425002
DE,Other Services,Technicians,2014,15.4054931114848,3.339009225081623e-4,7.29324228766674e-4,21.94286012204167
EL,Finance,Technicians,2022,15.3914772148027,3.33391699763601e-4,0.001849417002422734,13.753639487823248
BE,Construction,Technicians,2022,5.51594699450799,3.331826928034179e-4,0.0017187432600114308,14.264292405069819
RS,Trade,Professionals,2018,32.9096246878614,3.324536760145963e-4,6.037439756543944e-4,-24.06791592107923
RS,Professional,Clerical,2022,-4.72903298342034,3.322188996216742e-4,9.414630541731977e-4,19.26030077928068
BG,Construction,Elementary,2014,-0.414379316451213,3.3199312287235285e-4,4.010695417059173e-4,-29.514952498735084
HU,Manufacturing,Craft,2010,31.2853338317058,3.310027497360103e-4,0.001594855025117211,-14.761266074052513
LV,Arts,Service,2014,17.958790129629,3.3075460709000126e-4,3.853079887355987e-4,-30.056830202886974
IE,Trade,Agriculture,2010,31.3095481148768,3.3071501985393635e-4,6.12027035090557e-4,23.8417087301452
LU,Professional,Technicians,2010,-1.12367951634783,3.306828824792051e-4,6.025857997571555e-4,-24.026816697916374
DK,Real Estate,Service,2010,15.6903969083441,3.2988411444911486e-4,0.0012591640489385946,16.590289097218186
EE,Transport,Craft,2018,14.8483642270825,3.293404636994422e-4,9.045945185147035e-4,-19.564291957910104
SK,IT,Craft,2018,21.1513967903541,3.291081108844007e-4,4.799291723221673e-4,-26.86172140653816
LT,Health,Technicians,2018,-3.58658045932026,3.289948649263416e-4,3.9475455195587975e-4,29.61563955580655
LV,Education Sector,Managers,2010,10.6375256430488,3.2806796881540965e-4,4.931647520735477e-4,26.456553742295394
ME,Trade,Clerical,2014,-16.3305866327237,3.280436890261534e-4,9.414630541731977e-4,-19.13888975832967
RO,Public Admin,Clerical,2018,-3.3490706986195,3.275208362391902e-4,7.259185660097786e-4,-21.783203119530025
RO,Professional,Elementary,2014,9.62948220386771,3.268745067126254e-4,4.931647520735477e-4,-26.40838740818061
IE,Admin Services,Managers,2022,37.8657398864079,3.265508691962071e-4,5.032211729735733e-4,26.12997359976544
CY,Health,Service,2014,0.669296371372749,3.264925949428391e-4,0.0014160152833965327,15.561408265735771
EE,Electricity,Technicians,2014,17.9964641394444,3.264533547847748e-4,8.253002688127631e-4,20.394243781278693
EE,Health,Elementary,2018,7.86770007209805,3.258546702091263e-4,0.0011051221117353766,17.603062450400166
EL,Construction,Elementary,2010,3.62047440699126,3.2576461482741785e-4,5.409553807041074e-4,25.170847433003733
IT,Water,Craft,2010,14.668039114771,3.255157595449947e-4,9.045945185147035e-4,-19.450357966821418
TR,Construction,Service,2010,0.314581791265729,3.2542475778066037e-4,7.146537997614488e-4,21.884093585632552
LV,Hospitality,Craft,2010,38.8012697772851,3.253797806129054e-4,0.0012591640489385946,16.476635477736277
CZ,Mining,Professionals,2010,22.9145577925243,3.2532045685939204e-4,0.001291829170668838,16.264973093862203
MT,Admin Services,Technicians,2014,26.5991851285969,3.2528948227241876e-4,9.377553469109101e-4,-19.096087060427667
LU,Admin Services,Technicians,2010,15.9126843657817,3.252037859913117e-4,9.829559033644034e-4,-18.648559026351872
AL,Water,Elementary,2022,-3.91341531746734,3.2468839623775355e-4,7.348180407146762e-4,-21.556876671695576
MK,Construction,Managers,2010,36.2084432717678,3.2426035029099975e-4,5.032211729735733e-4,-26.038170871404912
AL,Health,Professionals,2018,23.2864064417756,3.2404270264606576e-4,0.00210773164743903,-12.69809948501407
EL,Professional,Managers,2018,24.402768253211,3.236853866288044e-4,3.3446343624782043e-4,31.915639122113056
SI,Hospitality,Professionals,2010,9.59794105646402,3.234151742739399e-4,0.0014579098524841344,-15.26310316286151
RO,Hospitality,Clerical,2010,9.45064377682403,3.2261076438738675e-4,3.9475455195587975e-4,-29.32688817248448
LT,Real Estate,Managers,2010,14.5164568837464,3.22597338428364e-4,9.319181393704847e-4,-19.076477942607415
CZ,Other Services,Clerical,2018,9.29491243538442,3.2250733777342873e-4,4.883302457095854e-4,-26.361035145554737
PL,Public Admin,Professionals,2018,14.3693145190173,3.2225600067508015e-4,0.0013086092619726652,-16.083790983302322
DE,Professional,Clerical,2010,7.52086991343992,3.204666937217468e-4,6.060927364224161e-4,-23.584149034494583
FI,Transport,Professionals,2010,7.69027725606847,3.1988314204751055e-4,0.001291680943044049,16.129404034298126
CH,Admin Services,Agriculture,2022,8.75265297171991,3.1969854251515383e-4,6.12027035090557e-4,23.441248910634286
EL,Manufacturing,Agriculture,2022,19.8585678130118,3.196766885099294e-4,4.010695417059173e-4,28.96229872952603
EL,Manufacturing,Professionals,2022,21.7993176352145,3.1930662070260183e-4,3.9475455195587975e-4,29.17632028660491
IS,Education Sector,Professionals,2010,16.7421699312323,3.1774555424907364e-4,0.003434089802420129,9.837880603059471
EL,Manufacturing,Service,2022,27.7677500955192,3.1758932166211704e-4,4.1597471442490893e-4,28.345256382974267
SI,Construction,Operators,2022,9.96474091424442,3.1734887054432316e-4,7.416312931198123e-4,-21.213574437183496
PT,Admin Services,Craft,2018,27.8882146427658,3.1657499835207784e-4,4.931647520735477e-4,-25.98900565731306
LU,Trade,Managers,2010,54.7543218742519,3.157258467793922e-4,0.0010359279494563487,17.897887133699776
BA,Health,Craft,2022,28.2617657162487,3.155958824575859e-4,0.0014578219330622234,15.077920225265046
IT,Construction,Craft,2018,-5.60406393998485,3.1499067283899623e-4,5.852893231642979e-4,-23.79418789619552
CH,Mining,Service,2010,-0.89241363738993,3.1467368074786315e-4,0.001594855025117211,14.392558977998478
LT,Transport,Clerical,2010,34.9214569307785,3.1424369306171416e-4,7.696417697494408e-4,20.721261586808964
PT,Manufacturing,Agriculture,2010,29.5961785484907,3.1423504037186303e-4,0.001594855025117211,14.382524203143921
MK,Transport,Craft,2018,-10.8597242102914,3.138092919743276e-4,5.550221280183273e-4,-24.389238653223686
IE,Finance,Professionals,2010,17.4575366361647,3.1340182594227686e-4,4.7943672492177275e-4,26.22638597824729
EA13,Transport,Agriculture,2010,41.0492883589796,3.132599619786732e-4,7.539247820580761e-4,20.903667557969477
LU,Health,Managers,2018,29.0303303873241,3.1324119343006316e-4,6.18270681236779e-4,-23.085703689292465
IE,Electricity,Craft,2010,14.301899739095,3.1241525735682007e-4,7.539247820580761e-4,20.875465192331756
LT,Health,Technicians,2010,12.6129611717563,3.123699073191463e-4,0.0014579098524841344,15.00020649485789
HU,Health,Clerical,2014,5.29288104443713,3.1221359927898043e-4,9.397046747120717e-4,18.688890387054425
HR,IT,Clerical,2022,13.4686295323761,3.122068374644681e-4,7.264569042905154e-4,21.259951491088742
LU,Hospitality,Service,2022,13.1646713349898,3.120214490458881e-4,7.259185660097786e-4,21.261529274179292
BG,Admin Services,Managers,2014,14.1439488128089,3.1127723310186593e-4,7.539247820580761e-4,20.837409336925496
IE,Other Services,Managers,2018,37.745163000265,3.1076705662957347e-4,0.0013086092619726652,-15.794482512205715
RO,Professional,Elementary,2010,2.91365376435559,3.1073038508714045e-4,6.582957988816347e-4,-22.282141838729633
LU,IT,Elementary,2010,-15.1899324891889,3.105193348714545e-4,6.025436549703869e-4,23.2835880886809
SI,Manufacturing,Elementary,2018,16.9592414109341,3.1026525621744103e-4,7.539247820580761e-4,-20.803510064926844
HU,Hospitality,Clerical,2010,2.58995542993804,3.10247667362231e-4,3.9475455195587975e-4,-28.759466040949587
EU25,Public Admin,Service,2010,31.3412997470707,3.1000822332754186e-4,0.0013086092619726652,15.775187183910482
TR,Mining,Technicians,2010,12.6855566059429,3.098984287662868e-4,0.0010801738657068426,17.364212429000613
EU15,Education Sector,Agriculture,2010,-12.8623263961296,3.0949745249637435e-4,0.0013086092619726652,-15.762186194751237
RO,IT,Service,2010,9.6976254199647,3.0876604959336645e-4,0.001471841597696177,-14.842469105185844
RO,Construction,Operators,2022,-22.4354128685135,3.086824687140736e-4,7.539247820580761e-4,20.750378693149237
SK,IT,Operators,2018,22.0526367283045,3.0867846985162533e-4,4.931647520735477e-4,-25.662828779792203
TR,Hospitality,Professionals,2010,-3.03891037267718,3.0845349671192374e-4,0.0018405177337946638,13.261308722832858
DK,Public Admin,Technicians,2010,9.95985412644418,3.08318447765571e-4,0.001291829170668838,15.834247094700562
FR,IT,Craft,2018,9.62023911897695,3.0740535858751565e-4,7.539247820580761e-4,20.707408993853285
AT,Professional,Craft,2010,-5.24499969603015,3.0661151627877633e-4,8.446270388121565e-4,19.536932336169485
DE,Manufacturing,Elementary,2010,28.0237809038043,3.0645452833014494e-4,0.0015997205118446288,-14.181666288407579
EL,Professional,Operators,2022,11.6939926476203,3.0602446408602976e-4,8.315047127680377e-4,19.67188832636062
LV,Manufacturing,Operators,2014,18.0272972544041,3.058523188621692e-4,7.539247820580761e-4,-20.655034907175537
MK,Health,Technicians,2010,-3.59950985397733,3.057856613209253e-4,0.0014019525938602949,15.135410687564308
HR,Manufacturing,Craft,2010,33.0999732453402,3.051047374707043e-4,0.0012591640489385946,15.955033787758696
SI,Public Admin,Professionals,2018,7.18983614706612,3.042676543288477e-4,7.416312931198123e-4,-20.771758610522966
BG,Other Services,Operators,2022,13.2853626207158,3.0364300272986167e-4,3.9475455195587975e-4,-28.451698300660222
ES,Mining,Professionals,2010,4.87758820437181,3.035679698949111e-4,0.001357685345482812,-15.324982068395139
IE,IT,Elementary,2010,42.5011107408642,3.0294140983112226e-4,8.634230768700554e-4,19.206753214912407
NL,Trade,Technicians,2010,24.8349908082128,3.0292538090498605e-4,7.694831814195916e-4,20.34677381979317
NO,Construction,Technicians,2022,9.32164441227535,3.027955183575214e-4,7.539247820580761e-4,-20.551558707354324
LV,Health,Operators,2018,17.6247525084734,3.0260975076864855e-4,6.877907218228859e-4,21.511767675046777
LV,Electricity,Craft,2010,9.72026989035704,3.0228753325071896e-4,4.159827182465857e-4,27.65370848957445
HR,Arts,Professionals,2018,3.98022976222282,3.021835379870642e-4,8.143626467540993e-4,19.753054585979577
SE,Construction,Professionals,2010,10.7817261183294,3.0187759819535874e-4,4.7943672492177275e-4,-25.7396792240907
HU,Public Admin,Elementary,2014,-13.9278073896806,3.0178027599823916e-4,7.539247820580761e-4,20.517076143280878
EU15,Trade,Managers,2010,37.5236620862488,3.0159661959164725e-4,0.0017187432600114308,13.571324993885925
AT,Admin Services,Operators,2014,13.3453746844277,3.0159083398374287e-4,7.539247820580761e-4,20.510635353873532
LT,Manufacturing,Craft,2010,32.6612068710641,3.0127583892945763e-4,0.0013416820177021423,15.35804300359036
NL,Electricity,Technicians,2010,26.48368875507,3.005801317965938e-4,3.679149310645844e-4,-29.32298774184551
RS,Health,Craft,2022,-16.34828460622,3.0014869015079727e-4,0.0014384778536412025,-14.803113410737692
UK,Manufacturing,Operators,2010,28.5928657952306,2.995256730477428e-4,6.532843271207841e-4,-21.960574596803934
RO,Education Sector,Professionals,2014,9.40264761779933,2.993880421764815e-4,4.159827182465857e-4,27.520764070645733
TR,Hospitality,Elementary,2014,12.1169508408039,2.9935823359486177e-4,3.853079887355987e-4,-28.594718834855033
UK,Trade,Professionals,2018,15.8915801770533,2.992111036013747e-4,0.0011051221117353766,16.868058861723096
PT,Mining,Managers,2010,59.9885052637481,2.9910153939334875e-4,0.0012698061871353127,-15.730784710097698
NL,Arts,Clerical,2010,23.1388910755989,2.9887640658305656e-4,4.010695417059173e-4,-28.004212298131392
RO,Electricity,Service,2018,9.6992655208955,2.9882233368331554e-4,6.114291493219555e-4,-22.674067659251897
LV,Hospitality,Clerical,2010,16.116073936738,2.9878144301061823e-4,4.883302457095854e-4,25.372862749129187
BG,Transport,Elementary,2022,15.4367132316416,2.9827506763637775e-4,5.936835976433173e-4,-22.989770937150855
RO,Transport,Technicians,2014,21.0689245904046,2.979395631142508e-4,6.056365064158629e-4,-22.74869899016396
IT,Health,Clerical,2010,-0.656966745889127,2.978897801534126e-4,7.264569042905154e-4,20.76676585113452
MK,Health,Clerical,2010,-3.14189189189189,2.977500497437352e-4,0.0018405177337946638,13.029191219810919
SI,Other Services,Craft,2010,-7.18138204356506,2.9763575395900355e-4,6.12027035090557e-4,-22.617935873695227
DK,Public Admin,Operators,2010,17.1443594218463,2.973915081437782e-4,0.0012591640489385946,15.752066417882821
HU,Health,Craft,2018,14.9171592289642,2.971402292499104e-4,6.728939046935203e-4,21.55146018096166
NL,Admin Services,Operators,2018,20.8999333158203,2.9669578034315097e-4,8.734061240157735e-4,18.898602490655765
LV,Other Services,Operators,2010,42.3347270878065,2.966564687624434e-4,6.260222149562284e-4,22.326553069933027
PT,Manufacturing,Operators,2010,38.0431448727124,2.9664060345885144e-4,0.0013536354048927157,15.171823222462539
PT,Manufacturing,Service,2018,24.5905927902475,2.9652698576135186e-4,3.9475455195587975e-4,-28.116332302975753
EL,Transport,Managers,2022,31.3254526205147,2.9646414677108094e-4,0.0012606485313880415,-15.718201185475856
EU25,Construction,Agriculture,2010,27.3871235041335,2.9587522295352426e-4,0.002810711576819044,10.499904899848259
LV,Trade,Managers,2010,18.5879009075934,2.9572485284502873e-4,6.18270681236779e-4,-22.43094622935756
IT,Professional,Technicians,2014,22.8014607244,2.9536339419522544e-4,8.076873998602628e-4,19.609538286438024
AL,Manufacturing,Professionals,2022,31.0490648663443,2.94884405189562e-4,0.001849417002422734,-12.9349914978516
HU,Trade,Technicians,2022,17.9746123592006,2.943751210382256e-4,9.983354415295151e-4,-17.60516589279386
IE,Health,Professionals,2022,28.2811600475255,2.9398868457368384e-4,7.264569042905154e-4,20.630339348339568
DE,Hospitality,Service,2018,6.21968729529619,2.9390361925963216e-4,7.542227848441694e-4,20.243545007569594
LT,Hospitality,Managers,2010,17.6207602777361,2.938151461575858e-4,0.0012829367198931025,-15.510955255858676
HR,Real Estate,Managers,2022,32.4213884287821,2.9370847825550145e-4,3.9853792401290587e-4,-27.8491471606697
CZ,Trade,Clerical,2014,17.3766349518247,2.9335779777856365e-4,4.6897812126403706e-4,25.65549554782608
SE,Health,Professionals,2014,18.9393747198755,2.9314831020168716e-4,4.159827182465857e-4,-27.232465346907077
SE,IT,Professionals,2018,8.32804779113504,2.930579461913172e-4,7.416312931198123e-4,-20.38553551682155
BA,Hospitality,Professionals,2022,-7.88098480108932,2.923321349906225e-4,0.0013805240087883396,-14.913443457993859
LV,Mining,Professionals,2010,18.2864478678276,2.9151604611628464e-4,0.0013086092619726652,-15.297453669426325
LT,Construction,Craft,2022,12.2717586595914,2.909200243624547e-4,4.799291723221673e-4,-25.25523159176568
PL,Education Sector,Professionals,2010,9.76993911952764,2.9072257857597157e-4,4.799291723221673e-4,-25.24665984520641
PT,IT,Craft,2010,14.3214942314353,2.9037242180873893e-4,0.002810711576819044,-10.401806004887687
SK,Manufacturing,Elementary,2010,18.2579209494543,2.9015210196730825e-4,0.001770361690187569,13.115169937352888
PL,Professional,Service,2014,21.3989441930618,2.898447412751111e-4,7.539247820580761e-4,20.10725367930282
FR,Education Sector,Service,2018,26.5036118090452,2.8946168548999503e-4,4.159827182465857e-4,-27.060686215610666
NL,Construction,Professionals,2014,15.0828531334906,2.8937774419079086e-4,6.060927364224161e-4,22.411004569849656
ES,Construction,Agriculture,2010,42.8523003553394,2.893684606367558e-4,7.264569042905154e-4,20.46758775960193
EU25,Arts,Managers,2010,37.1251825758227,2.8909302312804194e-4,0.0017187432600114308,13.287027116075118
UK,IT,Professionals,2018,13.2296755308027,2.8684906830801695e-4,7.539247820580761e-4,20.00307513921448
IT,Transport,Operators,2018,15.7251167051085,2.8642189281196393e-4,0.0010942359497407154,-16.58569741238993
PT,Other Services,Elementary,2014,50.8950939890167,2.8594372979239273e-4,4.799291723221673e-4,25.03829987950497
ME,Transport,Technicians,2014,34.1908850386567,2.8478773900590264e-4,0.0014228256085869401,14.49866598454981
EE,Electricity,Professionals,2014,12.421681899178,2.8449093745957225e-4,8.32249390461634e-4,18.95865337942702
MK,Public Admin,Operators,2010,10.5066105066105,2.840762759068622e-4,8.480229535528844e-4,-18.767517703916393
PT,Water,Technicians,2014,-7.66285770094736,2.8379456005052513e-4,3.8563692436561375e-4,27.829590670349084
BG,Other Services,Professionals,2022,-12.2838884027955,2.837323386696523e-4,4.1597471442490893e-4,-26.79179815126837
EU25,Professional,Managers,2010,36.9494001267414,2.8366141456202733e-4,0.0017187432600114308,13.161613949468986
LT,Education Sector,Managers,2014,31.653079067468,2.8318279432419245e-4,7.053793161192038e-4,-20.54836273459646
LV,Other Services,Elementary,2018,-0.244953762603726,2.818070925286153e-4,3.9475455195587975e-4,27.40958851041562
TR,Education Sector,Elementary,2018,26.2861276031464,2.8133719842298046e-4,9.209185573404655e-4,17.92109061526594
PL,Electricity,Technicians,2018,20.5493871665465,2.8112812698604474e-4,6.21261259171475e-4,21.81758728127581
BG,Mining,Craft,2010,18.2573766638891,2.8097835700551725e-4,0.001357685345482812,-14.743766226998545
NL,Trade,Service,2010,24.2624422780913,2.8037964022178794e-4,6.353012201461947e-4,21.546116303922908
LT,Professional,Professionals,2018,19.9338415072631,2.8026703383682733e-4,7.320429956705839e-4,20.066021725768962
EU25,Mining,Clerical,2010,36.778014202579,2.802527216694119e-4,0.0011051221117353766,16.324924232861598
SK,Health,Professionals,2010,31.2583530379356,2.8014683093518735e-4,4.7943672492177275e-4,24.795938144952675
ES,Real Estate,Managers,2010,23.7777245952769,0.00028002926009177087,6.114291493219555e-4,21.949499316608453
BA,Mining,Craft,2022,33.1881619320994,2.7970767672296854e-4,0.001261302494957533,15.263567305355105
BA,Hospitality,Managers,2022,34.0370778845649,2.7908240133393223e-4,0.001849417002422734,12.583645362290701
ES,Real Estate,Managers,2014,27.4744414805351,2.7878023890270975e-4,0.0011051221117353766,16.281981157116608
